index,hr_mean,hr_std,subject,label
777,76.13951871,8.671289772,11,0
778,76.09933771,9.773433778,11,0
779,77.79029424,11.03453022,11,0
780,79.30557184,13.72800363,11,0
781,77.17781576,13.3283383,11,0
782,75.19469415,13.06502855,11,0
783,75.94430365,13.93821987,11,0
784,81.46897175,7.322964932,11,3
785,82.65958246,8.877770457,11,3
786,83.45732665,7.739081962,11,3
787,85.98842616,10.44741747,11,3
788,87.56672397,13.26573122,11,3
789,87.68368746,14.41997976,11,3
790,88.59385298,15.4795739,11,3
791,87.01313387,14.77303154,11,3
792,85.7317767,13.80212736,11,3
793,87.59978643,14.22704504,11,3
794,84.33473752,15.13447548,11,3
795,84.04119437,15.39919693,11,3
796,85.101651,16.52816519,11,3
797,82.78869534,13.68812365,11,3
798,88.57149332,15.05903629,11,3
799,90.66603188,15.22733525,11,3
800,91.65660939,15.52774976,11,3
801,90.51233481,15.54770681,11,3
802,90.31484138,15.7283781,11,3
803,90.8311532,15.91998427,11,3
804,91.13019584,16.45580156,11,3
805,91.52013922,16.64865358,11,3
806,91.70467442,17.54617825,11,3
807,85.32359064,14.33451984,13,1
808,87.03318346,14.45404061,13,1
809,90.28128685,18.45774466,13,1
810,92.68067446,17.95717407,13,1
811,93.88795394,18.61393173,13,1
812,93.07843679,18.97613969,13,1
813,89.770814,15.01991329,13,1
814,87.53630509,13.69212737,13,1
815,88.03584187,12.52574508,13,1
816,89.58510232,15.24034754,13,1
817,91.13423814,14.53270256,13,1
818,94.03974539,17.06574293,13,1
819,93.31729454,16.89068514,13,1
820,90.90202013,14.37757877,13,1
821,88.73527576,13.15440744,13,1
822,86.68504332,13.51334874,13,1
823,86.75385609,14.46068965,13,1
824,85.05794681,12.79659067,13,1
825,84.47115368,13.76563375,13,1
826,85.67634043,13.50456076,13,1
827,84.66196458,11.72305772,13,1
828,87.25376464,11.28578623,13,1
829,87.67540985,10.66655284,13,1
830,87.79551158,10.68246013,13,1
831,86.80258345,7.24986023,13,1
832,86.95905736,9.358713227,13,1
833,87.79882774,11.93159514,13,1
834,88.87751942,13.83199226,13,1
835,88.4002349,14.15360604,13,1
836,89.35500434,14.07353971,13,1
837,90.61622472,13.09370747,13,1
838,89.80363022,12.46501493,13,1
839,91.12549198,12.71426733,13,1
840,90.33866538,11.99003673,13,1
841,87.35403596,10.71126225,13,1
842,97.06476307,22.66475328,13,2
843,99.75849074,21.43085515,13,2
844,101.8106266,19.68775953,13,2
845,103.6690797,18.59426797,13,2
846,101.7042359,17.84208534,13,2
847,100.8112295,17.65929675,13,2
848,103.0343072,17.23281507,13,2
849,106.7151639,19.2036591,13,2
850,109.8385914,18.77173136,13,2
851,110.1947002,19.19976977,13,2
852,108.8124056,18.48496276,13,2
853,103.9450751,18.9712098,13,2
854,99.07155391,18.75219945,13,2
855,93.42774281,16.77036032,13,2
856,94.71325538,17.73437605,13,2
857,87.51380981,12.23308294,13,0
858,88.93469359,12.33557346,13,0
859,87.92117452,12.81920267,13,0
860,86.8368347,11.43753492,13,0
861,84.48417764,11.10443467,13,0
862,84.13124524,9.657318408,13,0
863,84.47747993,10.5911491,13,0
864,84.07556032,10.12232503,13,0
865,86.5514847,11.39043729,13,0
866,79.07865983,9.739454789,13,3
867,77.97173513,6.567083184,13,3
868,78.73186772,6.81609952,13,3
869,78.66830868,7.317150594,13,3
870,77.91268494,7.803291847,13,3
871,76.85951177,8.884554303,13,3
872,76.52861361,10.319364,13,3
873,77.37900606,10.44163558,13,3
874,78.43353483,10.63398128,13,3
875,80.01436515,10.36866497,13,3
876,80.39807154,9.618586564,13,3
877,79.01888624,9.15813324,13,3
878,77.90903223,9.052255698,13,3
879,75.86299225,8.808548865,13,3
880,73.9900929,8.42086713,13,3
881,74.49964612,8.920541515,13,3
882,74.34848992,9.470736452,13,3
883,74.1776356,9.705429677,13,3
884,74.4701101,9.350742562,13,3
885,74.44740886,9.123346953,13,3
886,75.53883069,9.34598199,13,3
887,77.39646939,9.56521008,13,3
888,80.0092186,9.534847592,13,3
889,72.47586975,10.02303619,14,1
890,70.58136295,8.409414533,14,1
891,72.83010337,10.57109845,14,1
892,74.67527418,12.28321175,14,1
893,73.31689616,10.32906202,14,1
894,73.74043218,9.02156056,14,1
895,71.93667451,5.832093563,14,1
896,72.17406617,6.267103202,14,1
897,74.20908083,8.432751356,14,1
898,74.37120192,8.67101381,14,1
899,74.10667111,7.824103771,14,1
900,74.39206421,6.440828035,14,1
901,74.23623302,6.254798128,14,1
902,74.86692535,8.592361618,14,1
903,76.30220102,9.0914288,14,1
904,76.50637285,9.70067861,14,1
905,74.58384897,8.995579484,14,1
906,73.54680504,6.597242221,14,1
907,72.96286759,7.871446388,14,1
908,72.09404606,7.116868293,14,1
909,71.88270932,7.122057717,14,1
910,71.69822753,6.88349712,14,1
911,71.780117,6.021288976,14,1
912,72.96956279,7.319542004,14,1
913,73.19734257,6.905445524,14,1
914,74.74429252,8.176216214,14,1
915,78.50226695,11.50672232,14,1
916,78.25310043,10.74438819,14,1
917,80.93620942,12.31875982,14,1
918,80.82252839,11.63975465,14,1
919,75.87469619,7.347800305,14,1
920,75.36171814,7.09457712,14,1
921,74.3634313,3.819121806,14,1
922,73.97584272,3.662060412,14,1
923,75.13935667,4.949211003,14,1
924,74.97382202,6.091995273,14,1
925,116.4121855,21.27630285,14,2
926,117.3463698,21.21902752,14,2
927,116.3668601,21.06776084,14,2
928,118.3030137,21.3109724,14,2
929,122.2357965,20.40107622,14,2
930,121.8572228,19.17265515,14,2
931,121.2335201,18.35103044,14,2
932,119.3115599,19.04426401,14,2
933,116.804464,18.48067791,14,2
934,123.0764553,18.97611176,14,2
935,127.1045012,17.71809738,14,2
936,128.8986992,14.32145996,14,2
937,130.0113002,11.93338675,14,2
938,126.0990889,9.552931576,14,2
939,123.5877872,7.580783309,14,2
940,122.0683663,7.848770802,14,2
941,119.5162563,8.511941367,14,2
942,115.1271922,9.845329012,14,2
943,111.3582955,8.602048781,14,2
944,84.5973197,10.35596253,14,0
945,84.7827045,11.86766377,14,0
946,85.88209739,14.71962792,14,0
947,84.11929647,13.93428719,14,0
948,84.86976438,13.37752516,14,0
949,84.85128413,11.24049698,14,0
950,84.67115997,11.50314577,14,0
951,85.36636165,11.95817866,14,0
952,87.09386617,16.17267573,14,0
953,76.80921824,5.39188738,14,3
954,77.66566078,5.261688939,14,3
955,78.14588465,5.218555236,14,3
956,77.39710265,5.528186493,14,3
957,76.13815232,5.236699565,14,3
958,75.97137923,5.911539557,14,3
959,75.36066667,5.765759106,14,3
960,76.10545409,5.714202419,14,3
961,78.31297981,7.142657062,14,3
962,78.64488192,7.848594839,14,3
963,80.69769067,10.78974255,14,3
964,80.36646821,10.98382518,14,3
965,77.84388692,8.465009388,14,3
966,77.71021214,6.405600025,14,3
967,77.54906897,5.335289592,14,3
968,77.80876081,4.986197463,14,3
969,78.29286922,4.599924803,14,3
970,77.22664566,4.737619055,14,3
971,77.19817403,4.000562014,14,3
972,77.93912336,4.963057929,14,3
973,77.35727575,5.287524195,14,3
974,77.86363408,5.082298389,14,3
975,78.27099188,5.63107194,14,3
976,81.72337406,14.82777419,15,1
977,83.96013454,16.3438435,15,1
978,82.35702782,10.97958807,15,1
979,82.45800256,10.23425714,15,1
980,83.69165851,10.84828831,15,1
981,83.80661094,11.67685807,15,1
982,84.34617763,12.5934387,15,1
983,84.77470528,12.85428961,15,1
984,86.03366181,14.38692819,15,1
985,86.49376556,16.03050797,15,1
986,85.25925303,15.74141944,15,1
987,91.79179938,20.23171084,15,1
988,91.13526156,21.59271856,15,1
989,91.23141257,20.09602378,15,1
990,90.46815623,19.65442185,15,1
991,87.35917948,15.96805989,15,1
992,86.18278988,13.62096468,15,1
993,83.99995562,13.18156734,15,1
994,81.96917122,11.50732383,15,1
995,79.68211044,7.726876513,15,1
996,78.85752535,7.547577499,15,1
997,82.37962059,10.2128713,15,1
998,83.79624546,11.70664286,15,1
999,85.23312071,12.06725635,15,1
1000,85.32231883,10.35313369,15,1
1001,85.74934068,11.62731746,15,1
1002,85.56783099,12.82713521,15,1
1003,86.1219675,15.80566422,15,1
1004,88.30223052,19.44351515,15,1
1005,84.44071969,16.30791323,15,1
1006,88.55296389,20.44422776,15,1
1007,90.87670948,20.79355598,15,1
1008,91.71090121,21.14892891,15,1
1009,83.75585752,14.24600118,15,1
1010,88.62718336,19.01737755,15,1
1011,89.41352957,21.57815845,15,2
1012,92.15236874,20.192849,15,2
1013,84.01644027,15.93261938,15,2
1014,82.28005147,15.85310357,15,2
1015,86.70094934,18.2042472,15,2
1016,83.71814917,13.97245149,15,2
1017,87.21465767,16.14608182,15,2
1018,86.09138392,12.43747278,15,2
1019,88.40291319,14.37488826,15,2
1020,87.0069129,13.69675616,15,2
1021,85.37286961,13.44082439,15,2
1022,86.22261012,15.82099201,15,2
1023,84.50130331,15.65311338,15,2
1024,84.83908394,16.9518728,15,2
1025,84.38634444,15.18113531,15,2
1026,78.02812743,10.25721734,15,0
1027,78.38065499,9.907349215,15,0
1028,78.41949887,10.99473385,15,0
1029,76.78746235,6.826262706,15,0
1030,76.34917311,6.860248068,15,0
1031,76.8865423,6.889959886,15,0
1032,76.9942348,6.678666624,15,0
1033,76.95636418,6.113392032,15,0
1034,77.69358597,6.19577778,15,0
1035,72.71061051,9.538044695,15,3
1036,70.09689034,5.501415728,15,3
1037,70.26853956,5.667920321,15,3
1038,70.98737683,5.677553647,15,3
1039,70.85724623,5.906688268,15,3
1040,71.15977998,6.085933449,15,3
1041,71.33477193,6.40991048,15,3
1042,71.55242545,6.206759089,15,3
1043,72.85473342,5.627183703,15,3
1044,73.66346228,5.300478379,15,3
1045,74.91885924,7.745113177,15,3
1046,73.10778104,7.88412853,15,3
1047,71.16207291,7.531269891,15,3
1048,70.40096345,10.24417651,15,3
1049,68.72588046,7.831964565,15,3
1050,69.65027713,8.468688526,15,3
1051,69.68808926,8.475905974,15,3
1052,67.73328351,6.663346282,15,3
1053,66.57303934,5.854251609,15,3
1054,65.7867882,5.855614011,15,3
1055,66.03394856,5.22583657,15,3
1056,66.98631416,4.793896005,15,3
1057,66.47647119,5.501294977,15,3
1058,65.27516805,9.645142037,16,1
1059,64.81030438,8.335753356,16,1
1060,64.36087228,8.714457269,16,1
1061,66.53191943,10.73571077,16,1
1062,69.05245761,12.12002002,16,1
1063,67.68107874,11.72242412,16,1
1064,66.38498441,10.39921385,16,1
1065,63.58665864,7.159877688,16,1
1066,63.51086819,6.817045275,16,1
1067,64.56600373,7.261560893,16,1
1068,68.02396289,9.753293951,16,1
1069,71.15266777,12.09983033,16,1
1070,74.0704356,13.77771955,16,1
1071,71.52763697,10.74382881,16,1
1072,66.89478475,9.729236052,16,1
1073,64.01485156,8.416298348,16,1
1074,63.54914755,7.821922328,16,1
1075,66.00615749,10.24089383,16,1
1076,70.00598676,11.50496985,16,1
1077,72.42052136,13.29029235,16,1
1078,71.6890251,14.04213445,16,1
1079,68.25921317,11.06593533,16,1
1080,67.93055737,11.22870718,16,1
1081,65.80239736,8.976709178,16,1
1082,66.63196963,10.47922938,16,1
1083,66.1610956,10.16238938,16,1
1084,66.87890146,12.5866224,16,1
1085,64.91602493,9.656460913,16,1
1086,63.8918327,6.989772748,16,1
1087,63.72678911,6.777626633,16,1
1088,65.47595742,9.011979066,16,1
1089,68.70781327,11.87769824,16,1
1090,68.6480614,11.8822829,16,1
1091,128.3592907,16.78421181,16,2
1092,124.7039049,16.69024285,16,2
1093,117.3500536,20.69864922,16,2
1094,115.8760238,19.40880124,16,2
1095,114.7532291,17.5174973,16,2
1096,111.996811,16.24749024,16,2
1097,111.1148616,15.01409037,16,2
1098,108.6811352,14.96471863,16,2
1099,105.24599,18.78119155,16,2
1100,118.0282028,21.79982022,16,2
1101,126.3070242,20.2064462,16,2
1102,126.7506028,23.42557315,16,2
1103,140.080622,8.627655068,16,2
1104,136.7328632,11.15757228,16,2
1105,135.1019873,8.648755704,16,2
1106,131.0400534,10.63765112,16,2
1107,128.4897427,8.191259426,16,2
1108,125.2049645,8.715145589,16,2
1109,122.6559392,9.212539285,16,2
1110,82.286466,12.82793746,16,0
1111,85.90742962,13.24658773,16,0
1112,88.09001169,11.65297615,16,0
1113,88.75885693,10.9999864,16,0
1114,87.94344341,10.5792561,16,0
1115,87.95605383,11.15060244,16,0
1116,87.35065046,10.26904284,16,0
1117,85.56979615,8.735252824,16,0
1118,81.79112966,12.97668428,16,3
1119,78.50439845,10.61080854,16,3
1120,78.34634393,10.45407363,16,3
1121,77.83775062,10.55282655,16,3
1122,78.55780455,11.06630034,16,3
1123,78.98758646,10.75696544,16,3
1124,79.86065732,9.627548893,16,3
1125,80.19040669,9.154304643,16,3
1126,78.63720757,8.302350346,16,3
1127,79.1894948,8.275021759,16,3
1128,78.92849554,9.345167616,16,3
1129,78.27265882,9.291249724,16,3
1130,77.95773224,9.794212368,16,3
1131,77.25869304,9.714340517,16,3
1132,78.33112782,9.71175817,16,3
1133,77.52249672,9.853284177,16,3
1134,77.46080633,10.30630856,16,3
1135,75.00505924,10.07520793,16,3
1136,72.84377141,9.538710094,16,3
1137,72.02332384,9.688387885,16,3
1138,70.82849315,10.21633412,16,3
1139,68.49949577,9.277377803,16,3
1140,68.01247746,9.890221688,17,1
1141,65.11653133,8.226852114,17,1
1142,64.22549828,7.175032984,17,1
1143,63.36161654,5.682589254,17,1
1144,63.87129613,7.450315452,17,1
1145,64.86102611,9.105027856,17,1
1146,66.04880721,9.369024247,17,1
1147,67.45270404,9.575631619,17,1
1148,66.9307089,7.94122975,17,1
1149,67.05623283,6.786570052,17,1
1150,67.38261708,7.945693434,17,1
1151,67.45909458,8.804927777,17,1
1152,70.11122955,11.22665925,17,1
1153,71.08841687,12.15746875,17,1
1154,71.61581355,12.39462523,17,1
1155,73.28097262,14.46591362,17,1
1156,67.91449488,11.02833512,17,1
1157,67.56725213,11.19558363,17,1
1158,65.26247595,9.449504907,17,1
1159,63.8773915,8.725854635,17,1
1160,63.04865484,8.531667433,17,1
1161,62.16408947,8.066249142,17,1
1162,66.14754017,12.30685151,17,1
1163,64.53135875,11.74398193,17,1
1164,65.60164905,11.59365619,17,1
1165,67.60524572,11.97234854,17,1
1166,65.21979981,9.126930089,17,1
1167,67.49111533,8.790612664,17,1
1168,69.5484523,8.901685738,17,1
1169,68.80668265,7.643798107,17,1
1170,67.79073212,8.476671005,17,1
1171,73.24525865,14.1815061,17,1
1172,73.98955119,15.06887206,17,1
1173,81.95408497,19.07202022,17,1
1174,106.1136406,16.73066689,17,2
1175,102.6955407,18.71410265,17,2
1176,101.7568165,17.28032496,17,2
1177,102.4645178,17.34891522,17,2
1178,103.3893799,17.75536431,17,2
1179,99.88452903,16.65570426,17,2
1180,98.48266674,19.51169817,17,2
1181,104.7840328,20.43206248,17,2
1182,107.5647278,22.07978874,17,2
1183,116.3613114,19.22310708,17,2
1184,116.6696306,18.41076137,17,2
1185,116.736763,19.37558953,17,2
1186,114.6406186,20.43705179,17,2
1187,118.7795536,18.73111408,17,2
1188,126.6725182,15.70530821,17,2
1189,127.4401841,13.77601889,17,2
1190,125.8455482,15.21652092,17,2
1191,85.1573042,18.99634528,17,0
1192,85.18605137,18.3788222,17,0
1193,75.13223067,12.71637483,17,0
1194,72.07313187,10.62440738,17,0
1195,79.19080263,15.77726013,17,0
1196,78.08171841,14.89790168,17,0
1197,79.62967617,16.52083555,17,0
1198,79.13900172,16.38364828,17,0
1199,75.06879583,12.1363032,17,0
1200,67.04094977,12.13183785,17,3
1201,63.100795,9.978975665,17,3
1202,64.22515969,9.607246615,17,3
1203,66.68102239,10.68551612,17,3
1204,67.92949023,11.38295011,17,3
1205,69.93072855,11.63670559,17,3
1206,69.25438731,11.93503613,17,3
1207,65.7816374,10.88114483,17,3
1208,67.96316295,12.10654406,17,3
1209,66.60864237,12.32950053,17,3
1210,66.31469944,11.97270651,17,3
1211,66.59416878,12.45249294,17,3
1212,63.97879343,11.75517191,17,3
1213,64.52303486,11.82815733,17,3
1214,65.14066155,12.12674497,17,3
1215,69.05566662,13.11313718,17,3
1216,63.00566101,11.62586081,17,3
1217,61.680812,11.16153933,17,3
1218,59.40130629,10.11655243,17,3
1219,59.29130661,9.620723165,17,3
1220,60.1603793,9.87999119,17,3
